id,name,street_number,street_address,city,state,country,postal_code,latitude,longitude,phone,geo,phone_alt,hours,alt_id,null,rating,keywords,google_maps_location,website,unknown
223,Full Circle Brewing Co Ltd,620,F Street,Fresno,California,United States,93706,36.727062,-119.790695,(559) 264-6323,0ab4bb934a337fcd58a7cd5ff6958f6d98f0c7ef,+1 559-264-6323,"Monday: Closed, Tuesday: Closed, Wednesday: 4:00 am â€“ 11:00 pm, Thursday: 4:00 am â€“ 11:00 pm, Friday: 4:00 â€“ 11:00 pm, Saturday: 4:00 â€“ 11:00 pm, Sunday: Closed",ChIJOcxoPp1glIARt3WW8N9YGu4,,4.6,"bar, restaurant, food, point_of_interest, establishment",https://plus.google.com/105476767940606268775/about?hl=en-US,http://fullcirclebrewing.com/,1
224,Lodi Beer Company,105,South School Street,Lodi,California,United States,95240,38.132786,-121.273972,(209) 368-9931,f64f26301b0a6e8c5b1ad0635ea66fbac3fbfffd,+1 209-368-9931,"Monday: 11:00 am â€“ 9:00 pm, Tuesday: 11:00 am â€“ 9:00 pm, Wednesday: 11:00 am â€“ 9:00 pm, Thursday: 11:00 am â€“ 9:00 pm, Friday: 11:00 am â€“ 10:00 pm, Saturday: 11:00 am â€“ 10:00 pm, Sunday: 11:00 am â€“ 9:00 pm",ChIJV3vL3xmgmoARhBVOzflN0mU,,4.1,"bar, restaurant, food, point_of_interest, establishment",https://plus.google.com/114372772139980762296/about?hl=en-US,http://www.lodibeercompany.com/,1
225,Dale Bros. Brewery,2120,Porterfield Way,Upland,California,United States,91786,34.108967,-117.690727,(909) 579-0032,31f6a1f7c7a74924023bbc71c392c250ab34981f,+1 909-579-0032,"Monday: Closed, Tuesday: 12:00 â€“ 9:00 pm, Wednesday: 12:00 â€“ 9:00 pm, Thursday: 12:00 â€“ 9:00 pm, Friday: 12:00 â€“ 9:00 pm, Saturday: 12:00 â€“ 9:00 pm, Sunday: 12:00 â€“ 9:00 pm",ChIJ0Z4F228xw4ARlQJjiIJI1fY,,4.7,"food, point_of_interest, establishment",https://plus.google.com/108693229620734982533/about?hl=en-US,http://www.dalebrosbrewery.com/,1
226,Skyscraper Brewing Co,19835,East Walnut Drive North,Walnut,California,United States,91789,33.997902,-117.869965,(909) 869-1144,6966fe4d59a78b0ef1952b97ccdfd08c34a2d407,+1 909-869-1144,,ChIJV3eduqkrw4ARUCP4OgaY4dk,,,"food, point_of_interest, establishment",https://plus.google.com/111509785891342894428/about?hl=en-US,http://www.skyscraperbrewing.com/,1
227,Raxx Barbeque Brewing Co,3397,Mission Inn Ave,Riverside,CA,United States,92501,33.981487,-117.36985,(951) 784-2739,92702c8b09a13ffca862d834378a98c877a050fb,+1 951-784-2739,,ChIJNw4z_OSx3IARxBowqKj9oqk,,,"restaurant, bar, food, point_of_interest, establishment",https://plus.google.com/110953972620672850792/about?hl=en-US,,1
228,Auburn Alehouse,289,Washington Street,Auburn,California,United States,95603,38.895325,-121.078514,(530) 885-2537,46460506b442926386abb5b2dc28e34489b921d2,+1 530-885-2537,"Monday: 11:00 am â€“ 10:00 pm, Tuesday: 11:00 am â€“ 10:00 pm, Wednesday: 11:00 am â€“ 11:00 pm, Thursday: 11:00 am â€“ 11:00 pm, Friday: 11:00 am â€“ 12:00 am, Saturday: 10:00 am â€“ 12:00 am, Sunday: 10:00 am â€“ 10:00 pm",ChIJ8bIi19QEm4ARN2WhwJjU0zU,,3.7,"bar, restaurant, food, point_of_interest, establishment",https://plus.google.com/115745769277725739177/about?hl=en-US,http://auburnalehouse.com/,1
229,Rafter's Grille & Brewery,812,4th Street,San Rafael,California,United States,94901,37.972778,-122.524178,(415) 453-4200,6e5766af56f83ef68b6118036a2c1373aec3cbb2,+1 415-453-4200,,ChIJBbp6M_eZhYARjBt9dW8y1II,,,"restaurant, food, point_of_interest, establishment",https://plus.google.com/110755999237516620717/about?hl=en-US,,1
230,Fiftyfifty Brewing Co,1,11197,Brockway Road,Truckee,California,United States,39.322033,-120.163422,(530) 587-2337,3a6bf7dc41eb8aaecdee6709f5bfcb9b9b0e4f15,+1 530-587-2337,"Monday: 11:00 am â€“ 9:00 pm, Tuesday: 11:00 am â€“ 9:00 pm, Wednesday: 11:00 am â€“ 9:00 pm, Thursday: 11:00 am â€“ 9:00 pm, Friday: 11:00 am â€“ 9:30 pm, Saturday: 11:00 am â€“ 9:30 pm, Sunday: 11:00 am â€“ 9:00 pm",ChIJEeVqaYbfm4ARaYBoeaIylwY,,3.8,"food, point_of_interest, establishment",https://plus.google.com/112053235230333379646/about?hl=en-US,http://www.fiftyfiftybrewing.com/,1
231,Hollister Brewing Company,6980,Market Place Drive,Goleta,California,United States,93117,34.429577,-119.871117,(805) 968-2810,9a727b2ce527fca5970fcdf0fa1c20ddd1c99a40,+1 805-968-2810,"Monday: 11:00 am â€“ 10:00 pm, Tuesday: 11:00 am â€“ 10:00 pm, Wednesday: 11:00 am â€“ 10:00 pm, Thursday: 11:00 am â€“ 10:00 pm, Friday: 11:00 am â€“ 10:00 pm, Saturday: 11:00 am â€“ 10:00 pm, Sunday: 11:00 am â€“ 10:00 pm",ChIJqTOova9A6YARt4mJGXi1kxs,,4,"bar, restaurant, food, point_of_interest, establishment",https://plus.google.com/113798347312077742965/about?hl=en-US,http://hollisterbrewco.com/,1
232,Rogue Ales Public House,673,Union Street,San Francisco,California,United States,94133,37.800121,-122.410667,(415) 362-7880,53ea117ba3e71e6fb78882ff5e7e46e635de8cc6,+1 415-362-7880,"Monday: 12:00 pm â€“ 12:00 am, Tuesday: 12:00 pm â€“ 12:00 am, Wednesday: 12:00 pm â€“ 12:00 am, Thursday: 12:00 pm â€“ 12:00 am, Friday: 12:00 pm â€“ 2:00 am, Saturday: 12:00 pm â€“ 2:00 am, Sunday: 12:00 pm â€“ 12:00 am",ChIJK6Yru_GAhYARLzuWvZIgCc4,,4.1,"bar, restaurant, food, point_of_interest, establishment",https://plus.google.com/117894039418801289283/about?hl=en-US,http://rogue.com/,1
233,Elevation 66 Brewing Co,10082,San Pablo Avenue,El Cerrito,California,United States,94530,37.902096,-122.302872,(510) 525-4800,9924030dcd20cd5dafc3efab90b8959b6d31cc0c,+1 510-525-4800,"Monday: 3:00 â€“ 11:00 pm, Tuesday: 3:00 â€“ 11:00 pm, Wednesday: 3:00 â€“ 11:00 pm, Thursday: 11:30 am â€“ 11:00 pm, Friday: 11:30 am â€“ 12:00 am, Saturday: 11:30 am â€“ 12:00 am, Sunday: 11:30 am â€“ 11:00 pm",ChIJL8EcaSJ5hYARd1efeP1pmgY,,4.4,"food, point_of_interest, establishment",https://plus.google.com/102284011993725328817/about?hl=en-US,http://www.elevation66.com/,1
234,Ale Industries,3096,East 10th Street,Oakland,California,United States,94601,37.776215,-122.228157,(925) 470-5280,7e6733a94dde1c7ddb36ba8484b46d2304ffad14,+1 925-470-5280,"Monday: 4:00 am â€“ 10:00 pm, Tuesday: 4:00 am â€“ 10:00 pm, Wednesday: 4:00 am â€“ 10:00 pm, Thursday: 4:00 am â€“ 10:00 pm, Friday: 4:00 am â€“ 10:00 pm, Saturday: 12:00 â€“ 10:00 pm, Sunday: 12:00 â€“ 9:00 pm",ChIJa4Xo3txghYARaoh-WDbwN8Q,,4.5,"bar, restaurant, food, point_of_interest, establishment",https://plus.google.com/106140231071604237608/about?hl=en-US,http://www.aleindustries.com/,1
235,Pyramid Alehouse,1410,Locust Street,Walnut Creek,California,United States,94596,37.899315,-122.061989,(925) 946-1520,d9d4c769d54fd0f193a4771552abefa73665557b,+1 925-946-1520,"Monday: 11:30 am â€“ 10:00 pm, Tuesday: 11:30 am â€“ 10:00 pm, Wednesday: 11:30 am â€“ 10:30 pm, Thursday: 11:30 am â€“ 10:30 pm, Friday: 11:30 am â€“ 11:00 pm, Saturday: 11:30 am â€“ 11:00 pm, Sunday: 11:30 am â€“ 10:00 pm",ChIJN1dYvephhYARp5eC_GIA16Y,,3.8,"food, bar, point_of_interest, establishment",https://plus.google.com/102987785654789747833/about?hl=en-US,http://www.pyramidbrew.com/,1
236,Fitzpatrick Winery & Lodge,7740,Fairplay Road,Somerset,California,United States,95684,38.595867,-120.670784,(530) 620-3248,2d77650b1832adec2fb7ffdca5bc735449f4711f,+1 530-620-3248,"Monday: 9:00 am â€“ 5:00 pm, Tuesday: 9:00 am â€“ 5:00 pm, Wednesday: 9:00 am â€“ 5:00 pm, Thursday: 9:00 am â€“ 5:00 pm, Friday: 9:00 am â€“ 8:00 pm, Saturday: 9:00 am â€“ 8:00 pm, Sunday: 9:00 am â€“ 8:00 pm",ChIJtbwXzytomoARPx7HhnCKsbY,,,"food, lodging, point_of_interest, establishment",https://plus.google.com/112246312594038225658/about?hl=en-US,http://www.fitzpatrickwinery.com/,1
237,Lumberyard Brewing Co,19040,Standard Road,Sonora,California,United States,95370,37.973164,-120.314972,(209) 536-1445,206bfc6906dd9c6002574c8aea2958cf222fdb81,+1 209-536-1445,,ChIJAZyUHgrPkIARCn0EQje6Q78,,,establishment,https://plus.google.com/112244251122600245295/about?hl=en-US,,1
238,Mission Brewery,1441,L Street,San Diego,California,United States,92101,32.707138,-117.151512,(619) 544-0555,4e1af46321721b19d14146a21adc6a9cd782bb4f,+1 619-544-0555,"Monday: 12:00 â€“ 10:00 pm, Tuesday: 12:00 â€“ 10:00 pm, Wednesday: 12:00 â€“ 10:00 pm, Thursday: 12:00 â€“ 10:00 pm, Friday: 12:00 pm â€“ 12:00 am, Saturday: 12:00 pm â€“ 12:00 am, Sunday: 12:00 â€“ 10:00 pm",ChIJz908Rl1T2YAR-a9YDMj1JOg,,4.5,"food, bar, point_of_interest, establishment",https://plus.google.com/109075708146002038249/about?hl=en-US,http://missionbrewery.com/,1
239,Linden Street Brewery,95,Linden Street,Oakland,California,United States,94607,37.799606,-122.287987,(510) 251-8898,a30c9cf5097f094fd95d1350ed621f171b9bae63,+1 510-251-8898,"Monday: Closed, Tuesday: Closed, Wednesday: Closed, Thursday: Closed, Friday: Closed, Saturday: 12:00 â€“ 5:00 pm, Sunday: 12:00 â€“ 5:00 pm",ChIJXe7Li72Aj4ARZc5JVAGuaZ4,,4.6,"food, bar, point_of_interest, establishment",https://plus.google.com/117455858979537753567/about?hl=en-US,http://www.lindenstreetbrewing.com/,1
240,Fireman's Brew Inc,6433,Topanga Canyon Boulevard,Woodland Hills,California,United States,91303,34.187572,-118.606216,(818) 341-0341,9222f6be558e929dc2f8701316623b1cd87515cc,+1 818-341-0341,"Monday: 9:00 am â€“ 5:00 pm, Tuesday: 9:00 am â€“ 5:00 pm, Wednesday: 9:00 am â€“ 5:00 pm, Thursday: 9:00 am â€“ 5:00 pm, Friday: 9:00 am â€“ 5:00 pm, Saturday: Closed, Sunday: Closed",ChIJwRTCsRacwoARmkouLJX6NkU,,,"food, point_of_interest, establishment",https://plus.google.com/105075618248486751852/about?hl=en-US,http://www.firemansbrew.com/,1
241,Hangar 24,1710,Sessums Drive,Redlands,California,United States,92374,34.083138,-117.141853,(909) 389-1400,b2395a034a3f6ce835a0032536e6a66907fad89f,+1 909-389-1400,"Monday: 11:00 am â€“ 10:00 pm, Tuesday: 11:00 am â€“ 10:00 pm, Wednesday: 11:00 am â€“ 10:00 pm, Thursday: 11:00 am â€“ 10:00 pm, Friday: 11:00 am â€“ 12:00 am, Saturday: 11:00 am â€“ 12:00 am, Sunday: 11:00 am â€“ 10:00 pm",ChIJ5QlkSKRV24AR_5q2HEA3eJE,,4.7,"food, bar, point_of_interest, establishment",https://plus.google.com/111422405732063366106/about?hl=en-US,http://www.hangar24brewery.com/,1
242,The Bruery,717,Dunn Way,Placentia,California,United States,92870,33.86232,-117.879242,(714) 996-6258,c936d373b1bc89f9e9eb76a7827b0ac4a7a789d0,+1 714-996-6258,"Monday: 12:00 â€“ 10:00 pm, Tuesday: 12:00 â€“ 10:00 pm, Wednesday: 12:00 â€“ 10:00 pm, Thursday: 12:00 â€“ 10:00 pm, Friday: 12:00 â€“ 10:00 pm, Saturday: 12:00 â€“ 10:00 pm, Sunday: 12:00 â€“ 10:00 pm",ChIJFTo2Fn3W3IAREd5A68LstWA,,4.7,"food, point_of_interest, establishment",https://plus.google.com/105822311075827833708/about?hl=en-US,http://www.thebruery.com/,1
243,New English Brewing Company,305,11545,Sorrento Valley Road,San Diego,California,United States,32.912354,-117.230324,(619) 857-8023,8bdbcd8aa6cf1de33e95ba3a6cb2609c1cbcf8b8,+1 619-857-8023,"Monday: Closed, Tuesday: 4:00 â€“ 7:00 pm, Wednesday: 4:00 â€“ 7:00 pm, Thursday: 4:00 â€“ 7:00 pm, Friday: 4:00 â€“ 9:00 pm, Saturday: 2:00 â€“ 6:00 pm, Sunday: Closed",ChIJ3fOezFAG3IARVzc-Vmx8aSU,,4.8,"food, point_of_interest, establishment",https://plus.google.com/110298850327637223596/about?hl=en-US,http://www.newenglishbrewing.com/,1
244,Bootlegger's Brewery,130,South Highland Avenue,Fullerton,California,United States,92832,33.86964,-117.928406,(714) 871-2337,6a792bcd9a0e3d8fd07df7526fc915944919f686,+1 714-871-2337,"Monday: 11:00 am â€“ 10:00 pm, Tuesday: 11:00 am â€“ 10:00 pm, Wednesday: 11:00 am â€“ 10:00 pm, Thursday: 11:00 am â€“ 10:00 pm, Friday: 11:00 am â€“ 12:00 am, Saturday: 11:00 am â€“ 12:00 am, Sunday: 11:00 am â€“ 10:00 pm",ChIJAV6Teg8q3YARbTOgHR7jaJg,,4.4,"food, point_of_interest, establishment",https://plus.google.com/116572969014625594068/about?hl=en-US,http://www.bootleggersbrewery.com/,1
245,Napa Smith Brewery,1,Executive Way,Napa,California,United States,94558,38.224239,-122.256851,(707) 254-7167,a6401978f1dcb55d61890e92c4f3d32543375401,+1 707-254-7167,"Monday: 11:00 am â€“ 8:00 pm, Tuesday: 11:00 am â€“ 8:00 pm, Wednesday: 11:00 am â€“ 8:00 pm, Thursday: 11:00 am â€“ 8:00 pm, Friday: 11:00 am â€“ 8:00 pm, Saturday: 11:00 am â€“ 8:00 pm, Sunday: 11:00 am â€“ 8:00 pm",ChIJaVGN4sgOhYARS493pWi5KBY,,4.2,"bar, restaurant, food, point_of_interest, establishment",https://plus.google.com/104093534774728351154/about?hl=en-US,http://www.napasmithbrewery.com/,1
246,The Brew House At Eastlake,102,871,Showroom Place,Chula Vista,California,United States,32.65361,-116.954933,(619) 656-2739,c26e6d7747ad52e6308fd6f1a7358e6d9b4a880b,+1 619-656-2739,,ChIJJbccuxZF2YAR9-8ACfbJ334,,4.1,"restaurant, bar, food, point_of_interest, establishment",https://plus.google.com/108008977440725273498/about?hl=en-US,http://www.brewhouseeastlake.com/,1
247,Pacific Beach AleHouse,721,Grand Avenue,San Diego,California,United States,92109,32.794247,-117.255333,(858) 581-2337,de6fdc03a1ecece8aff5b9c36ef5b31c730a84aa,+1 858-581-2337,"Monday: 11:00 am â€“ 2:00 am, Tuesday: 11:00 am â€“ 2:00 am, Wednesday: 11:00 am â€“ 2:00 am, Thursday: 11:00 am â€“ 2:00 am, Friday: 11:00 am â€“ 2:00 am, Saturday: 9:00 am â€“ 2:00 am, Sunday: 9:00 am â€“ 2:00 am",ChIJq0x9g-0B3IARzcpjOu0CRaw,,4.1,"restaurant, bar, food, point_of_interest, establishment",https://plus.google.com/100875949947726286613/about?hl=en-US,http://www.pbalehouse.com/,1
248,Anheuser-Busch Sales,5959,Santa Fe Street,San Diego,California,United States,92109,32.83033,-117.231514,(800) 200-2353,acd90f351511e61321675bdec1cd06a8b17f3c51,+1 800-200-2353,,ChIJM1lD9QUB3IARx8wl6nkW_WU,,,"point_of_interest, establishment",https://plus.google.com/116466807652393160360/about?hl=en-US,http://www.anheuser-busch.com/,1
249,Saint Archer Brewing Co.,9550,Distribution Avenue,San Diego,California,United States,92121,32.880398,-117.163353,(858) 225-2337,ba6e4c9cab7cebf0aca7fb745b1b4c0c194d6e59,+1 858-225-2337,"Monday: 3:00 â€“ 9:00 pm, Tuesday: 3:00 â€“ 9:00 pm, Wednesday: 3:00 â€“ 9:00 pm, Thursday: 3:00 â€“ 9:00 pm, Friday: 1:00 â€“ 9:00 pm, Saturday: 12:00 â€“ 9:00 pm, Sunday: 12:00 â€“ 6:00 pm",ChIJSX3vuFL_24ARWTC203ADwWA,,3.6,"food, bar, point_of_interest, establishment",https://plus.google.com/102389600087980722973/about?hl=en-US,http://www.saintarcherbrewery.com/,1
250,Mike Hess Brewing,3812,Grim Avenue,San Diego,California,United States,92104,32.747704,-117.12854,(619) 255-7136,2c94180d0682bf321b672443af1180a8f72d6d8d,+1 619-255-7136,"Monday: 12:00 â€“ 10:00 pm, Tuesday: 12:00 â€“ 10:00 pm, Wednesday: 12:00 â€“ 10:00 pm, Thursday: 12:00 â€“ 10:00 pm, Friday: 12:00 pm â€“ 12:00 am, Saturday: 12:00 pm â€“ 12:00 am, Sunday: 12:00 â€“ 10:00 pm",ChIJu3EaxfVU2YAR_YFCauj4P58,,4.6,"food, point_of_interest, establishment",https://plus.google.com/117081238424235916578/about?hl=en-US,http://www.mikehessbrewing.com/,1
251,Beer Co,602,Broadway,San Diego,California,United States,92101,32.715832,-117.159111,(619) 398-0707,ebebe74392035653a24ff225cdc21ac8f74f03a5,+1 619-398-0707,"Monday: 11:00 am â€“ 2:00 am, Tuesday: 11:00 am â€“ 2:00 am, Wednesday: 11:00 am â€“ 2:00 am, Thursday: 11:00 am â€“ 2:00 am, Friday: 11:00 am â€“ 2:00 am, Saturday: 11:00 am â€“ 2:00 am, Sunday: 11:00 am â€“ 2:00 am",ChIJ99rugqdU2YARZ7Mzfexq7so,,3.9,"restaurant, bar, food, point_of_interest, establishment",https://plus.google.com/115185419675981552980/about?hl=en-US,,1
252,Poor House Brewing Company,4494,30th Street,San Diego,California,United States,92116,32.759018,-117.130409,(619) 592-9555,fef5f962335ce3e94a3d77698639614f37c34b16,+1 619-592-9555,"Monday: 2:00 pm â€“ 12:00 am, Tuesday: 2:00 pm â€“ 12:00 am, Wednesday: 2:00 pm â€“ 12:00 am, Thursday: 2:00 pm â€“ 12:00 am, Friday: 12:00 pm â€“ 2:00 am, Saturday: 12:00 pm â€“ 2:00 am, Sunday: 12:00 pm â€“ 12:00 am",ChIJ72Edz_5U2YARaH2mRd5HfU0,,4.3,"food, point_of_interest, establishment",https://plus.google.com/111891734913278691602/about?hl=en-US,http://www.poorhousebrew.com/,1
253,Deans Brothers Brewing Co,# P,1004,South Hathaway Street,Santa Ana,California,United States,33.735317,-117.853256,(714) 542-2001,c0fc85b418d792b854b06d6335c0073599bcd803,+1 714-542-2001,,ChIJCXqOH2vZ3IAR1DcOvc4vuI0,,,"point_of_interest, establishment",https://plus.google.com/112342178808109978703/about?hl=en-US,http://www.deansbros.com/,1
254,Uncommon Brewers,303,Potrero Street,Santa Cruz,California,United States,95060,36.981853,-122.031364,(831) 621-6270,e83c6a9393f8a82478bc8ba49021e0aa4c25972d,+1 831-621-6270,"Monday: 9:00 am â€“ 5:00 pm, Tuesday: 9:00 am â€“ 5:00 pm, Wednesday: 9:00 am â€“ 5:00 pm, Thursday: 9:00 am â€“ 5:00 pm, Friday: 9:00 am â€“ 5:00 pm, Saturday: Closed, Sunday: Closed",ChIJ9dcKazFAjoARiQnn-vvGV9g,,,"food, point_of_interest, establishment",https://plus.google.com/105628912887235628231/about?hl=en-US,http://www.uncommonbrewers.com/contact.php,1
255,Einhorn Beer Company,4340,Santa Fe Road,San Luis Obispo,California,United States,93401,35.242363,-120.645103,(805) 540-8040,b29f79068fa2c5e38f138add4c85f64353ae555a,+1 805-540-8040,,ChIJvSWycMj27IARomacxeq-P6I,,,"restaurant, food, point_of_interest, establishment",https://plus.google.com/112241237322548247858/about?hl=en-US,http://www.einhornbeer.com/,1
256,Mary's Pizza Shack,711,Pleasant Grove Boulevard,Roseville,California,United States,95678,38.791271,-121.278236,(916) 780-7600,b4a2f74cc9ad5c50ac5abc1ce5d0d4f4ac76ec3b,+1 916-780-7600,"Monday: 11:00 am â€“ 10:00 pm, Tuesday: 11:00 am â€“ 10:00 pm, Wednesday: 11:00 am â€“ 10:00 pm, Thursday: 11:00 am â€“ 10:00 pm, Friday: 11:00 am â€“ 11:00 pm, Saturday: 11:00 am â€“ 11:00 pm, Sunday: 11:00 am â€“ 10:00 pm",ChIJWZ9K4PEhm4AROuA730P5BwY,,3,"restaurant, food, point_of_interest, establishment",https://plus.google.com/106965910528794048783/about?hl=en-US,https://www.maryspizzashack.com/locations/rosevillerocklin,1
257,St Clair Brown Winery,850,Vallejo Street,Napa,California,United States,94559,38.304798,-122.286331,(707) 255-5591,f5d381fc196858c2f4c1a6fea69395bc8ef31ad8,+1 707-255-5591,"Monday: 12:00 â€“ 8:00 pm, Tuesday: 12:00 â€“ 8:00 pm, Wednesday: 12:00 â€“ 8:00 pm, Thursday: 12:00 â€“ 8:00 pm, Friday: 12:00 â€“ 8:00 pm, Saturday: 12:00 â€“ 8:00 pm, Sunday: 12:00 â€“ 8:00 pm",ChIJWUfkWGAGhYARC8TVBm_YHIg,,,"restaurant, food, point_of_interest, establishment",https://plus.google.com/115470049055580209036/about?hl=en-US,http://www.stclairbrownwinery.com/,1
258,Santa Maria Brewing Company,115,Cuyama Lane,Nipomo,California,United States,93444,34.995674,-120.436371,(805) 925-1555,7355f8bb7c5436861e3e7242741c7f6fa3dee422,+1 805-925-1555,"Monday: 3:00 â€“ 10:00 pm, Tuesday: 3:00 â€“ 10:00 pm, Wednesday: 3:00 â€“ 10:00 pm, Thursday: 3:00 â€“ 10:00 pm, Friday: 12:00 pm â€“ 12:00 am, Saturday: 12:00 pm â€“ 12:00 am, Sunday: 12:00 â€“ 10:00 pm",ChIJK4G7V1Np7IARCQxY3J5z-K8,,,"bar, restaurant, food, point_of_interest, establishment",https://plus.google.com/118313643639461611141/about?hl=en-US,http://www.santamariabrewingco.com/,1
259,Blind Lady Ale House,3416,Adams Avenue,San Diego,California,United States,92116,32.763496,-117.1203,(619) 255-2491,21c0d678378ec8b9282446824a7b62dad7629728,+1 619-255-2491,"Monday: 5:00 pm â€“ 12:00 am, Tuesday: 5:00 pm â€“ 12:00 am, Wednesday: 5:00 pm â€“ 12:00 am, Thursday: 5:00 pm â€“ 12:00 am, Friday: 11:30 am â€“ 12:00 am, Saturday: 11:30 am â€“ 12:00 am, Sunday: 11:30 am â€“ 12:00 am",ChIJCbP9gVNU2YARbiNHOy3rrJM,,4.5,"bar, restaurant, food, point_of_interest, establishment",https://plus.google.com/111241978697411287278/about?hl=en-US,http://www.blindladyalehouse.com/,1
260,Breakwater Brewing Company,101,North Coast Highway,Oceanside,California,United States,92054,33.195091,-117.379128,(760) 433-6064,f3d21293734235411fc8a2d1d9fdd18d0ac2c130,+1 760-433-6064,"Monday: 11:00 am â€“ 11:00 pm, Tuesday: 11:00 am â€“ 11:00 pm, Wednesday: 11:00 am â€“ 11:00 pm, Thursday: 11:00 am â€“ 11:00 pm, Friday: 11:00 am â€“ 11:00 pm, Saturday: 11:00 am â€“ 12:00 am, Sunday: 11:00 am â€“ 12:00 am",ChIJdTq7qzBu3IARIMBq4NANN7A,,4.1,"bar, restaurant, food, point_of_interest, establishment",https://plus.google.com/113659339729930045851/about?hl=en-US,http://breakwaterbrewing.com/,1
261,Krash Brewery,# I,23182,Alcalde Drive,Laguna Hills,California,United States,33.622143,-117.724854,(951) 689-2399,9a3839eab4660739540ae7de3c87f9e73cc19f3e,+1 951-689-2399,,ChIJewdu2Hzo3IARs8fdi7g3qdk,,,"food, point_of_interest, establishment",https://plus.google.com/110593297343971181427/about?hl=en-US,,1
